docid	lc_words	tags	coarse_tags	pattern	numwords	numchars	count
bill0	keep and preserve	VB CC VB	Verb O Verb	VG	3	17	1
bill0	keep and preserve records	VB CC VB NNPS	Verb O Verb Noun	VerbArg	4	25	1
bill0	keep posted	VB VBN	Verb Verb	VG	2	11	1
bill0	known	VBN	Verb	VG	1	5	1
bill0	known as the commission	VBN IN DT NNP	Verb Prep Det Noun	VerbArg	4	23	1
bill0	labor dispute	NN NN	Noun Noun	NP	2	13	1
bill0	labor dispute would hinder	NN NN MD VB	Noun Noun VerbMod Verb	VerbArg	4	26	1
bill0	labor dispute would hinder or obstruct	NN NN MD VB CC VB	Noun Noun VerbMod Verb O Verb	VerbArg	6	38	1
bill0	labor dispute would hinder or obstruct commerce	NN NN MD VB CC VB NN	Noun Noun VerbMod Verb O Verb Noun	VerbArg	7	47	1
bill0	labor dispute would hinder or obstruct commerce or the free flow	NN NN MD VB CC VB NN CC DT JJ NN	Noun Noun VerbMod Verb O Verb Noun O Det Adj Noun	VerbArg	11	64	1
bill0	labor dispute would hinder or obstruct commerce or the free flow of commerce	NN NN MD VB CC VB NN CC DT JJ NN IN NN	Noun Noun VerbMod Verb O Verb Noun O Det Adj Noun Prep Noun	VerbArg	13	76	1
bill0	labor management issues	NN NN NNS	Noun Noun Noun	NP	3	23	1
bill0	labor management relations	NNP NNP NNP	Noun Noun Noun	NP	3	26	1
bill0	labor management relations act	NNP NNP NNP NNP	Noun Noun Noun Noun	NP	4	30	1
bill0	labor may appear	NN MD VB	Noun VerbMod Verb	VerbArg	3	16	1
bill0	labor shall prescribe	NNP MD VB	Noun VerbMod Verb	VerbArg	3	21	1
bill0	labor shall prescribe such regulations	NNP MD VB JJ NNS	Noun VerbMod Verb Adj Noun	VerbArg	5	38	1
bill0	labor standards act of 1938 -lrb- 29 u.s.c. 207 -rrb-	NNP NNP NNP IN CD -LRB- CD NN CD -RRB-	Noun Noun Noun Prep Noun Lparen Noun Noun Noun Rparen	NP	10	53	1
bill0	labor standards act of 1938 -lrb- 29 u.s.c. 207 -rrb- shall apply	NNP NNP NNP IN CD -LRB- CD NN CD -RRB- MD VB	Noun Noun Noun Prep Noun Lparen Noun Noun Noun Rparen VerbMod Verb	VerbArg	12	65	1
bill0	labor standards act of 1938 -lrb- 29 u.s.c. 209 -rrb-	NNP NNP NNP IN CD -LRB- CD NN CD -RRB-	Noun Noun Noun Prep Noun Lparen Noun Noun Noun Rparen	NP	10	53	1
bill0	labor to carry	NNP TO VB	Noun Prep Verb	VerbArg	3	14	1
bill0	labor to carry out	NNP TO VB RP	Noun Prep Verb VerbMod	VerbArg	4	18	1
bill0	labor to carry out title	NNP TO VB RP NN	Noun Prep Verb VerbMod Noun	VerbArg	5	24	1
bill0	labor to carry out title i	NNP TO VB RP NN NN	Noun Prep Verb VerbMod Noun Noun	VerbArg	6	26	1
bill0	labor to carry out title i of the family	NNP TO VB RP NN NN IN DT NNP	Noun Prep Verb VerbMod Noun Noun Prep Det Noun	VerbArg	9	40	1
bill0	labor to carry out title i of the family and medical	NNP TO VB RP NN NN IN DT NNP CC NNP	Noun Prep Verb VerbMod Noun Noun Prep Det Noun O Noun	VerbArg	11	52	1
bill0	lack	NN	Noun	NP	1	4	1
bill0	lack of employment	NN IN NN	Noun Prep Noun	NP	3	18	1
bill0	lack of employment policies	NN IN NN NNS	Noun Prep Noun Noun	NP	4	27	1
bill0	lack of employment policies to accommodate	NN IN NN NNS TO VB	Noun Prep Noun Noun Prep Verb	VerbArg	6	42	1
bill0	lack of employment policies to accommodate working	NN IN NN NNS TO VB VBG	Noun Prep Noun Noun Prep Verb Verb	VerbArg	7	50	1
bill0	lack of employment policies to accommodate working parents	NN IN NN NNS TO VB VBG NNS	Noun Prep Noun Noun Prep Verb Verb Noun	VerbArg	8	58	1
bill0	large businesses	JJ NNS	Adj Noun	NP	2	16	1
bill0	lated	VBN	Verb	VG	1	5	1
bill0	lated to this title	VBN TO DT NN	Verb Prep Det Noun	VerbArg	4	19	1
bill0	law or a collective bargaining	NN CC DT JJ NN	Noun O Det Adj Noun	NP	5	30	1
bill0	law or a collective bargaining agreement	NN CC DT JJ NN NN	Noun O Det Adj Noun Noun	NP	6	40	1
bill0	law prohibiting	NN VBG	Noun Verb	VerbArg	2	15	1
bill0	law prohibiting discrimination	NN VBG NN	Noun Verb Noun	VerbArg	3	30	1
bill0	law prohibiting discrimination on the basis	NN VBG NN IN DT NN	Noun Verb Noun Prep Det Noun	VerbArg	6	43	1
bill0	law prohibiting discrimination on the basis of race	NN VBG NN IN DT NN IN NN	Noun Verb Noun Prep Det Noun Prep Noun	VerbArg	8	51	1
bill0	laws.sec	NN	Noun	NP	1	8	1
bill0	least 1,250	JJS CD	Adj Noun	NP	2	11	1
bill0	least 1,250 hours	JJS CD NNS	Adj Noun Noun	NP	3	17	1
bill0	least 1,250 hours of service	JJS CD NNS IN NN	Adj Noun Noun Prep Noun	NP	5	28	1
bill0	least 1,250 hours of service with such employer	JJS CD NNS IN NN IN JJ NN	Adj Noun Noun Prep Noun Prep Adj Noun	NP	8	47	1
bill0	least 1,250 hours of service with such employer during the previous 12-month period	JJS CD NNS IN NN IN JJ NN IN DT JJ JJ NN	Adj Noun Noun Prep Noun Prep Adj Noun Prep Det Adj Adj Noun	NP	13	83	1
bill0	least 12 months by the employer	JJS CD NNS IN DT NN	Adj Noun Noun Prep Det Noun	NP	6	31	1
bill0	least 12 months by the employer with respect	JJS CD NNS IN DT NN IN NN	Adj Noun Noun Prep Det Noun Prep Noun	NP	8	44	1
bill0	least 12 months of service	JJS CD NNS IN NN	Adj Noun Noun Prep Noun	NP	5	26	1
bill0	least 12 months of service as an employee	JJS CD NNS IN NN IN DT NN	Adj Noun Noun Prep Noun Prep Det Noun	NP	8	41	1
bill0	least 3	JJS CD	Adj Noun	NP	2	7	1
bill0	least 3 weeks	JJS CD NNS	Adj Noun Noun	NP	3	13	1
bill0	least 3 weeks duration	JJS CD NNS NN	Adj Noun Noun Noun	NP	4	22	1
bill0	leave actually taken	NN RB VBN	Noun VerbMod Verb	VerbArg	3	20	1
bill0	leave at the level	NN IN DT NN	Noun Prep Det Noun	NP	4	18	1
bill0	leave does	VB VBZ	Verb Verb	VG	2	10	1
bill0	leave does not	VB VBZ RB	Verb Verb VerbMod	VG	3	14	1
bill0	leave does not violate	VB VBZ RB VB	Verb Verb VerbMod Verb	VG	4	22	1
bill0	leave does not violate certain other federal	VB VBZ RB VB JJ JJ NNP	Verb Verb VerbMod Verb Adj Adj Noun	VerbArg	7	44	1
bill0	leave does not violate certain other federal laws	VB VBZ RB VB JJ JJ NNP NNPS	Verb Verb VerbMod Verb Adj Adj Noun Noun	VerbArg	8	49	1
bill0	leave for certain senate employees	VB IN JJ NNP NNS	Verb Prep Adj Noun Noun	VerbArg	5	34	1
bill0	leave for certain senate employees.sec	VB IN JJ NNP NNP	Verb Prep Adj Noun Noun	VerbArg	5	38	1
bill0	leave for medical reasons	NN IN JJ NNS	Noun Prep Adj Noun	NP	4	25	1
bill0	leave for periods	NN IN NNS	Noun Prep Noun	NP	3	17	1
bill0	leave for periods of a particular duration	NN IN NNS IN DT JJ NN	Noun Prep Noun Prep Det Adj Noun	NP	7	42	1
bill0	leave has	NN VBZ	Noun Verb	VerbArg	2	9	1
bill0	leave has commenced	NN VBZ VBN	Noun Verb Verb	VerbArg	3	19	1
bill0	leave is of at least 3	NN VBZ IN IN JJS CD	Noun Verb Prep Prep Adj Noun	VerbArg	6	22	1
bill0	leave is of at least 3 weeks	NN VBZ IN IN JJS CD NNS	Noun Verb Prep Prep Adj Noun Noun	VerbArg	7	28	1
bill0	leave is of at least 3 weeks duration	NN VBZ IN IN JJS CD NNS NN	Noun Verb Prep Prep Adj Noun Noun Noun	VerbArg	8	37	1
bill0	leave is requested	VBP VBZ VBN	Verb Verb Verb	VG	3	18	1
bill0	leave is requested under section	VBP VBZ VBN IN NN	Verb Verb Verb Prep Noun	VerbArg	5	32	1
bill0	leave is requested under section 102	VBP VBZ VBN IN NN CD	Verb Verb Verb Prep Noun Noun	VerbArg	6	36	1
bill0	leave is taken	NN VBZ VBN	Noun Verb Verb	VerbArg	3	14	1
bill0	leave near the conclusion	NN IN DT NN	Noun Prep Det Noun	NP	4	25	1
bill0	leave near the conclusion of an academic term	NN IN DT NN IN DT JJ NN	Noun Prep Det Noun Prep Det Adj Noun	NP	8	45	1
bill0	leave near the conclusion of an academic term in the case	NN IN DT NN IN DT JJ NN IN DT NN	Noun Prep Det Noun Prep Det Adj Noun Prep Det Noun	NP	11	57	1
bill0	leave near the conclusion of an academic term in the case of any eligible employee	NN IN DT NN IN DT JJ NN IN DT NN IN DT JJ NN	Noun Prep Det Noun Prep Det Adj Noun Prep Det Noun Prep Det Adj Noun	NP	15	82	1
bill0	leave near the conclusion of an academic term in the case of any eligible employee employed	NN IN DT NN IN DT JJ NN IN DT NN IN DT JJ NN VBN	Noun Prep Det Noun Prep Det Adj Noun Prep Det Noun Prep Det Adj Noun Verb	VerbArg	16	91	1
bill0	leave near the conclusion of an academic term in the case of any eligible employee employed principally	NN IN DT NN IN DT JJ NN IN DT NN IN DT JJ NN VBN RB	Noun Prep Det Noun Prep Det Adj Noun Prep Det Noun Prep Det Adj Noun Verb VerbMod	VerbArg	17	103	1
bill0	leave near the conclusion of an academic term in the case of any eligible employee employed principally in an instructional capacity	NN IN DT NN IN DT JJ NN IN DT NN IN DT JJ NN VBN RB IN DT JJ NN	Noun Prep Det Noun Prep Det Adj Noun Prep Det Noun Prep Det Adj Noun Verb VerbMod Prep Det Adj Noun	VerbArg	21	132	1
bill0	leave near the conclusion of an academic term in the case of any eligible employee employed principally in an instructional capacity by any such educational agency	NN IN DT NN IN DT JJ NN IN DT NN IN DT JJ NN VBN RB IN DT JJ NN IN DT JJ JJ NN	Noun Prep Det Noun Prep Det Adj Noun Prep Det Noun Prep Det Adj Noun Verb VerbMod Prep Det Adj Noun Prep Det Adj Adj Noun	VerbArg	26	163	1
bill0	leave of any employee	NN IN DT NN	Noun Prep Det Noun	NP	4	21	1
bill0	leave of any employee under this section	NN IN DT NN IN DT NN	Noun Prep Det Noun Prep Det Noun	NP	7	40	1
bill0	leave of the employee expired	NN IN DT NN VBD	Noun Prep Det Noun Verb	VerbArg	5	29	1
bill0	leave or leave	VB CC VB	Verb O Verb	VG	3	14	1
bill0	leave permitted	VB NNP	Verb Noun	VerbArg	2	15	1
bill0	leave policies on the availability	NN NNS IN DT NN	Noun Noun Prep Det Noun	NP	5	34	1
bill0	leave policies on the availability of employee	NN NNS IN DT NN IN NN	Noun Noun Prep Det Noun Prep Noun	NP	7	46	1
bill0	leave policies on the availability of employee benefits	NN NNS IN DT NN IN NN NNS	Noun Noun Prep Det Noun Prep Noun Noun	NP	8	55	1
bill0	leave policies on the availability of employee benefits provided	NN NNS IN DT NN IN NN NNS VBN	Noun Noun Prep Det Noun Prep Noun Noun Verb	VerbArg	9	64	1
bill0	leave policies on the availability of employee benefits provided by employers	NN NNS IN DT NN IN NN NNS VBN IN NNS	Noun Noun Prep Det Noun Prep Noun Noun Verb Prep Noun	VerbArg	11	77	1
bill0	leave policies.sec	NN NNP	Noun Noun	NP	2	18	1
bill0	leave remaining	NN VBG	Noun Verb	VerbArg	2	15	1
bill0	leave required	NN VBN	Noun Verb	VerbArg	2	14	1
bill0	leave required under this title	NN VBN IN DT NN	Noun Verb Prep Det Noun	VerbArg	5	31	1
bill0	leave requirement.sec	VB NNP	Verb Noun	VerbArg	2	21	1
bill0	leave rights than the rights	NN NNS IN DT NNS	Noun Noun Prep Det Noun	NP	5	28	1
bill0	leave rights than the rights established	NN NNS IN DT NNS VBN	Noun Noun Prep Det Noun Verb	VerbArg	6	40	1
bill0	leave rights than the rights established under this act	NN NNS IN DT NNS VBN IN DT NN	Noun Noun Prep Det Noun Verb Prep Det Noun	VerbArg	9	55	1
bill0	leave rights to employees	NN NNS TO NNS	Noun Noun Prep Noun	NP	4	25	1
bill0	leave rights to employees than the rights	NN NNS TO NNS IN DT NNS	Noun Noun Prep Noun Prep Det Noun	NP	7	41	1
bill0	leave rights to employees than the rights established	NN NNS TO NNS IN DT NNS VBN	Noun Noun Prep Noun Prep Det Noun Verb	VerbArg	8	53	1
bill0	leave rights to employees than the rights established under this act	NN NNS TO NNS IN DT NNS VBN IN DT NN	Noun Noun Prep Noun Prep Det Noun Verb Prep Det Noun	VerbArg	11	68	1
bill0	leave schedule is	NN NN VBZ	Noun Noun Verb	VerbArg	3	17	1
bill0	leave shall not affect	NN MD RB VB	Noun VerbMod VerbMod Verb	VerbArg	4	22	1
bill0	leave shall not affect the exempt status	NN MD RB VB DT JJ NN	Noun VerbMod VerbMod Verb Det Adj Noun	VerbArg	7	40	1
bill0	leave shall not affect the exempt status of the employee	NN MD RB VB DT JJ NN IN DT NN	Noun VerbMod VerbMod Verb Det Adj Noun Prep Det Noun	VerbArg	10	56	1
bill0	leave so taken	NN RB VBN	Noun VerbMod Verb	VerbArg	3	14	1
bill0	leave so taken by such employee	NN RB VBN IN JJ NN	Noun VerbMod Verb Prep Adj Noun	VerbArg	6	31	1
bill0	leave status under section	NN NN IN NN	Noun Noun Prep Noun	NP	4	26	1
bill0	leave status under section 6382	NN NN IN NN CD	Noun Noun Prep Noun Noun	NP	5	31	1
bill0	leave status under section 6382 may elect	NN NN IN NN CD MD VB	Noun Noun Prep Noun Noun VerbMod Verb	VerbArg	7	41	1
bill0	leave taken	VB VBN	Verb Verb	VG	2	11	1
bill0	leave taken intermittently	VB VBN RB	Verb Verb VerbMod	VG	3	26	1
bill0	leave under certain circumstances	NN IN JJ NNS	Noun Prep Adj Noun	NP	4	33	1
bill0	leave under section 102 -lrb- a -rrb- -lrb- 1 -rrb- -lrb- c -rrb-	NN IN NN CD -LRB- DT -RRB- -LRB- LS -RRB- -LRB- NN -RRB-	Noun Prep Noun Noun Lparen Det Rparen Lparen O Rparen Lparen Noun Rparen	NP	13	65	1
bill0	leave under section 102 after the period	NN IN NN CD IN DT NN	Noun Prep Noun Noun Prep Det Noun	NP	7	40	1
bill0	leave under section 102 after the period of leave	NN IN NN CD IN DT NN IN NN	Noun Prep Noun Noun Prep Det Noun Prep Noun	NP	9	49	1
bill0	leave under section 102 for the intended purpose	NN IN NN CD IN DT JJ NN	Noun Prep Noun Noun Prep Det Adj Noun	NP	8	48	1
bill0	leave under section 102 for the intended purpose of the leave	NN IN NN CD IN DT JJ NN IN DT NN	Noun Prep Noun Noun Prep Det Adj Noun Prep Det Noun	NP	11	61	1
bill0	leave under section 102 for the intended purpose of the leave shall be	NN IN NN CD IN DT JJ NN IN DT NN MD VB	Noun Prep Noun Noun Prep Det Adj Noun Prep Det Noun VerbMod Verb	VerbArg	13	70	1
bill0	leave under section 102 for the intended purpose of the leave shall be entitled	NN IN NN CD IN DT JJ NN IN DT NN MD VB VBN	Noun Prep Noun Noun Prep Det Adj Noun Prep Det Noun VerbMod Verb Verb	VerbArg	14	79	1
bill0	leave under section 102 shall not result	NN IN NN CD MD RB VB	Noun Prep Noun Noun VerbMod VerbMod Verb	VerbArg	7	40	1
bill0	leave under section 102 shall not result in the loss	NN IN NN CD MD RB VB IN DT NN	Noun Prep Noun Noun VerbMod VerbMod Verb Prep Det Noun	VerbArg	10	52	1
bill0	leave under section 102 shall not result in the loss of any employment	NN IN NN CD MD RB VB IN DT NN IN DT NN	Noun Prep Noun Noun VerbMod VerbMod Verb Prep Det Noun Prep Det Noun	VerbArg	13	70	1
bill0	leave under section 102 shall not result in the loss of any employment benefit	NN IN NN CD MD RB VB IN DT NN IN DT NN NN	Noun Prep Noun Noun VerbMod VerbMod Verb Prep Det Noun Prep Det Noun Noun	VerbArg	14	78	1
bill0	leave under section 102 to report	NN IN NN CD TO VB	Noun Prep Noun Noun Prep Verb	VerbArg	6	33	1
bill0	leave under section 102 to report periodically	NN IN NN CD TO VB RB	Noun Prep Noun Noun Prep Verb VerbMod	VerbArg	7	46	1
bill0	leave under section 102 to report periodically to the employer	NN IN NN CD TO VB RB TO DT NN	Noun Prep Noun Noun Prep Verb VerbMod Prep Det Noun	VerbArg	10	62	1
bill0	leave under section 102 to report periodically to the employer on the status	NN IN NN CD TO VB RB TO DT NN IN DT NN	Noun Prep Noun Noun Prep Verb VerbMod Prep Det Noun Prep Det Noun	VerbArg	13	76	1
bill0	leave under section 6382 -lrb- a -rrb- -lrb- 1 -rrb- -lrb- c -rrb-	NN IN NN CD -LRB- DT -RRB- -LRB- LS -RRB- -LRB- NN -RRB-	Noun Prep Noun Noun Lparen Det Rparen Lparen O Rparen Lparen Noun Rparen	NP	13	66	1
bill0	leave under section 6382 for the intended purpose	NN IN NN CD IN DT JJ NN	Noun Prep Noun Noun Prep Det Adj Noun	NP	8	49	1
bill0	leave under section 6382 for the intended purpose of the leave	NN IN NN CD IN DT JJ NN IN DT NN	Noun Prep Noun Noun Prep Det Adj Noun Prep Det Noun	NP	11	62	1
bill0	leave under section 6382 for the intended purpose of the leave shall be	NN IN NN CD IN DT JJ NN IN DT NN MD VB	Noun Prep Noun Noun Prep Det Adj Noun Prep Det Noun VerbMod Verb	VerbArg	13	71	1
bill0	leave under section 6382 for the intended purpose of the leave shall be entitled	NN IN NN CD IN DT JJ NN IN DT NN MD VB VBN	Noun Prep Noun Noun Prep Det Adj Noun Prep Det Noun VerbMod Verb Verb	VerbArg	14	80	1
bill0	leave under section 6382 shall not result	NN IN NN CD MD RB VB	Noun Prep Noun Noun VerbMod VerbMod Verb	VerbArg	7	41	1
bill0	leave under section 6382 shall not result in the loss	NN IN NN CD MD RB VB IN DT NN	Noun Prep Noun Noun VerbMod VerbMod Verb Prep Det Noun	VerbArg	10	53	1
bill0	leave under section 6382 shall not result in the loss of any employment	NN IN NN CD MD RB VB IN DT NN IN DT NN	Noun Prep Noun Noun VerbMod VerbMod Verb Prep Det Noun Prep Det Noun	VerbArg	13	71	1
bill0	leave under section 6382 shall not result in the loss of any employment benefit	NN IN NN CD MD RB VB IN DT NN IN DT NN NN	Noun Prep Noun Noun VerbMod VerbMod Verb Prep Det Noun Prep Det Noun Noun	VerbArg	14	79	1
bill0	leave under section 6382 to report	NN IN NN CD TO VB	Noun Prep Noun Noun Prep Verb	VerbArg	6	34	1
bill0	leave under section 6382 to report periodically	NN IN NN CD TO VB RB	Noun Prep Noun Noun Prep Verb VerbMod	VerbArg	7	47	1
bill0	leave under subchapter	NN IN NN	Noun Prep Noun	NP	3	22	1
bill0	leave under subchapter i	NN IN NN NN	Noun Prep Noun Noun	NP	4	24	1
bill0	leave under subchapter i for any part	NN IN NN NN IN DT NN	Noun Prep Noun Noun Prep Det Noun	NP	7	37	1
bill0	leave under subchapter i for any part of the 12-week period	NN IN NN NN IN DT NN IN DT JJ NN	Noun Prep Noun Noun Prep Det Noun Prep Det Adj Noun	NP	11	59	1
bill0	leave under subchapter i for any part of the 12-week period of leave	NN IN NN NN IN DT NN IN DT JJ NN IN NN	Noun Prep Noun Noun Prep Det Noun Prep Det Adj Noun Prep Noun	NP	13	68	1
bill0	leave under subchapter i for any part of the 12-week period of leave under such subsection	NN IN NN NN IN DT NN IN DT JJ NN IN NN IN JJ NN	Noun Prep Noun Noun Prep Det Noun Prep Det Adj Noun Prep Noun Prep Adj Noun	NP	16	90	1
bill0	leave under subparagraphs	VB IN NNS	Verb Prep Noun	VerbArg	3	25	1
bill0	leave under subsection	VB IN NN	Verb Prep Noun	VerbArg	3	22	1
bill0	leave without pay	VB IN NN	Verb Prep Noun	VerbArg	3	17	1
bill0	leave would extend	NN MD VB	Noun VerbMod Verb	VerbArg	3	18	1
bill0	legal standards	JJ NNS	Adj Noun	NP	2	15	1
bill0	legal standards established	JJ NNS VBN	Adj Noun Verb	VerbArg	3	27	1
bill0	legal standards established under section	JJ NNS VBN IN NN	Adj Noun Verb Prep Noun	VerbArg	5	41	1
bill0	legal standards established under section 7	JJ NNS VBN IN NN CD	Adj Noun Verb Prep Noun Noun	VerbArg	6	43	1
bill0	legal standards established under section 7 of the fair	JJ NNS VBN IN NN CD IN DT NNP	Adj Noun Verb Prep Noun Noun Prep Det Noun	VerbArg	9	55	1
bill0	legal standards established under section 7 of the fair labor	JJ NNS VBN IN NN CD IN DT NNP NNP	Adj Noun Verb Prep Noun Noun Prep Det Noun Noun	VerbArg	10	61	1
bill0	legal standards established under section 7 of the fair labor standards	JJ NNS VBN IN NN CD IN DT NNP NNP NNP	Adj Noun Verb Prep Noun Noun Prep Det Noun Noun Noun	VerbArg	11	71	1
bill0	legal standards established under section 7 of the fair labor standards act	JJ NNS VBN IN NN CD IN DT NNP NNP NNP NNP	Adj Noun Verb Prep Noun Noun Prep Det Noun Noun Noun Noun	VerbArg	12	75	1
bill0	legal standards established under section 7 of the fair labor standards act of 1938	JJ NNS VBN IN NN CD IN DT NNP NNP NNP NNP IN CD	Adj Noun Verb Prep Noun Noun Prep Det Noun Noun Noun Noun Prep Noun	VerbArg	14	83	1
bill0	legislative day	JJ NN	Adj Noun	NP	2	15	1
bill0	legitimate interests	JJ NNS	Adj Noun	NP	2	20	1
bill0	legitimate interests of employers	JJ NNS IN NNS	Adj Noun Prep Noun	NP	4	33	1
bill0	lesser number	JJR NN	Adj Noun	NP	2	13	1
bill0	lesser number may constitute	JJR NN MD VB	Adj Noun VerbMod Verb	VerbArg	4	28	1
bill0	lesser number may constitute a quorum	JJR NN MD VB DT NN	Adj Noun VerbMod Verb Det Noun	VerbArg	6	37	1
bill0	lesser number may constitute a quorum for the purpose	JJR NN MD VB DT NN IN DT NN	Adj Noun VerbMod Verb Det Noun Prep Det Noun	VerbArg	9	53	1
bill0	level	NN	Noun	NP	1	5	1
bill0	li	NN	Noun	NP	1	2	1
bill0	li of the rules	NN IN DT NNS	Noun Prep Det Noun	NP	4	15	1
bill0	li of the rules of the house	NN IN DT NNS IN DT NNP	Noun Prep Det Noun Prep Det Noun	NP	7	28	1
bill0	li of the rules of the house of representatives	NN IN DT NNS IN DT NNP IN NNPS	Noun Prep Det Noun Prep Det Noun Prep Noun	NP	9	47	1
bill0	liability provided	NN VBN	Noun Verb	VerbArg	2	18	1
bill0	liability provided for under section	NN VBN IN IN NN	Noun Verb Prep Prep Noun	VerbArg	5	36	1
bill0	liability provided for under section 107	NN VBN IN IN NN CD	Noun Verb Prep Prep Noun Noun	VerbArg	6	40	1
bill0	liability to the amount	NN TO DT NN	Noun Prep Det Noun	NP	4	23	1
bill0	liability to the amount and interest	NN TO DT NN CC NN	Noun Prep Det Noun O Noun	NP	6	36	1
bill0	liability to the amount and interest determined	NN TO DT NN CC NN VBN	Noun Prep Det Noun O Noun Verb	VerbArg	7	47	1
bill0	liability to the amount and interest determined under clauses	NN TO DT NN CC NN VBN IN NNS	Noun Prep Det Noun O Noun Verb Prep Noun	VerbArg	9	61	1
bill0	life	NN	Noun	NP	1	4	1
bill0	life insurance	NN NN	Noun Noun	NP	2	14	1
bill0	limited	VBN	Verb	VG	1	7	1
bill0	limited to 12	VBN TO CD	Verb Prep Noun	VerbArg	3	13	1
bill0	limited to 12 workweeks	VBN TO CD NNS	Verb Prep Noun Noun	VerbArg	4	23	1
bill0	limited to 12 workweeks during any 12-month period	VBN TO CD NNS IN DT JJ NN	Verb Prep Noun Noun Prep Det Adj Noun	VerbArg	8	50	1
bill0	liquidated	VBN	Verb	VG	1	10	1
bill0	liquidated damages	VBN NNS	Verb Noun	VerbArg	2	18	1
bill0	listed	VBN	Verb	VG	1	6	1
bill0	listed in paragraph	VBN IN NN	Verb Prep Noun	VerbArg	3	19	1
bill0	litigation	NN	Noun	NP	1	10	1
bill0	litigation brought	NN VBN	Noun Verb	VerbArg	2	18	1
bill0	litigation brought under this section.sec	NN VBN IN DT NN	Noun Verb Prep Det Noun	VerbArg	5	41	1
bill0	lives of men	NNS IN NNS	Noun Prep Noun	NP	3	12	1
bill0	lives of women	NNS IN NNS	Noun Prep Noun	NP	3	14	1
bill0	local	NNP	Noun	NP	1	5	1
bill0	local educational	NNP NNP	Noun Noun	NP	2	17	1
bill0	local educational agencies	NNP NNP NNP	Noun Noun Noun	NP	3	26	1
bill0	local educational agencies.sec	JJ JJ NN	Adj Adj Noun	NP	3	30	1
bill0	local educational agency and a private elementary or secondary school	JJ JJ NN CC DT JJ JJ CC JJ NN	Adj Adj Noun O Det Adj Adj O Adj Noun	NP	10	69	1
bill0	local educational agency and a private elementary or secondary school shall not be	JJ JJ NN CC DT JJ JJ CC JJ NN MD RB VB	Adj Adj Noun O Det Adj Adj O Adj Noun VerbMod VerbMod Verb	VerbArg	13	82	1
bill0	local educational agency and a private elementary or secondary school shall not be in violation	JJ JJ NN CC DT JJ JJ CC JJ NN MD RB VB IN NN	Adj Adj Noun O Det Adj Adj O Adj Noun VerbMod VerbMod Verb Prep Noun	VerbArg	15	95	1
bill0	local educational agency and a private elementary or secondary school shall not be in violation of the individuals	JJ JJ NN CC DT JJ JJ CC JJ NN MD RB VB IN NN IN DT NNS	Adj Adj Noun O Det Adj Adj O Adj Noun VerbMod VerbMod Verb Prep Noun Prep Det Noun	VerbArg	18	114	1
bill0	local educational agency and a private elementary or secondary school shall not be in violation of the individuals with disabilities	JJ JJ NN CC DT JJ JJ CC JJ NN MD RB VB IN NN IN DT NNS IN NNS	Adj Adj Noun O Det Adj Adj O Adj Noun VerbMod VerbMod Verb Prep Noun Prep Det Noun Prep Noun	VerbArg	20	132	1
bill0	local educational agency and a private elementary or secondary school shall not be in violation of the individuals with disabilities education	JJ JJ NN CC DT JJ JJ CC JJ NN MD RB VB IN NN IN DT NNS IN NNS NNP	Adj Adj Noun O Det Adj Adj O Adj Noun VerbMod VerbMod Verb Prep Noun Prep Det Noun Prep Noun Noun	VerbArg	21	142	1
bill0	local educational agency and a private elementary or secondary school shall not be in violation of the individuals with disabilities education act	JJ JJ NN CC DT JJ JJ CC JJ NN MD RB VB IN NN IN DT NNS IN NNS NNP NNP	Adj Adj Noun O Det Adj Adj O Adj Noun VerbMod VerbMod Verb Prep Noun Prep Det Noun Prep Noun Noun Noun	VerbArg	22	146	1
bill0	local law or a collective bargaining	JJ NN CC DT JJ NN	Adj Noun O Det Adj Noun	NP	6	36	1
bill0	local law or a collective bargaining agreement	JJ NN CC DT JJ NN NN	Adj Noun O Det Adj Noun Noun	NP	7	46	1
bill0	local laws	JJ NNS	Adj Noun	NP	2	10	1
bill0	loss of benefits	NN IN NNS	Noun Prep Noun	NP	3	16	1
bill0	losses	NNS	Noun	NP	1	6	1
bill0	losses sustained	NNS VBN	Noun Verb	VerbArg	2	16	1
bill0	losses sustained by the employee	NNS VBN IN DT NN	Noun Verb Prep Det Noun	VerbArg	5	32	1
bill0	losses sustained by the employee as a direct result	NNS VBN IN DT NN IN DT JJ NN	Noun Verb Prep Det Noun Prep Det Adj Noun	VerbArg	9	51	1
bill0	losses sustained by the employee as a direct result of the violation	NNS VBN IN DT NN IN DT JJ NN IN DT NN	Noun Verb Prep Det Noun Prep Det Adj Noun Prep Det Noun	VerbArg	12	68	1
bill0	lost to such employee	VBD TO JJ NN	Verb Prep Adj Noun	VerbArg	4	21	1
bill0	lost to such employee by reason	VBD TO JJ NN IN NN	Verb Prep Adj Noun Prep Noun	VerbArg	6	31	1
bill0	lost to such employee by reason of the violation	VBD TO JJ NN IN NN IN DT NN	Verb Prep Adj Noun Prep Noun Prep Det Noun	VerbArg	9	48	1
bill0	lost to the employee	VBN TO DT NN	Verb Prep Det Noun	VerbArg	4	20	1
bill0	made not	VBN RB	Verb VerbMod	VG	2	8	1
bill0	made not later	VBN RB RB	Verb VerbMod VerbMod	VG	3	14	1
