docid	lc_words	tags	coarse_tags	pattern	numwords	numchars	count
bill1	notification of change of address for voter registration with respect to elections for federal office for the registrant involved unless the registrant states on the form that the change	NN IN NN IN NN IN NN NN IN NN TO NNS IN NNP NN IN DT NN VBN IN DT JJ NNS IN DT NN IN DT NN	Noun Prep Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun Prep Noun Noun Prep Det Noun Verb Prep Det Adj Noun Prep Det Noun Prep Det Noun	VerbArg	29	186	1
bill1	notify the voter	VB DT NN	Verb Det Noun	VerbArg	3	16	1
bill1	notify the voter registration	VB DT NN NN	Verb Det Noun Noun	VerbArg	4	29	1
bill1	notify the voter registration officials	VB DT NN NN NNS	Verb Det Noun Noun Noun	VerbArg	5	39	1
bill1	notify the voter registration officials of the local jurisdiction	VB DT NN NN NNS IN DT JJ NN	Verb Det Noun Noun Noun Prep Det Adj Noun	VerbArg	9	65	1
bill1	number of eligible citizens	NN IN JJ NNS	Noun Prep Adj Noun	NP	4	27	1
bill1	number of the appropriate official	NN IN DT JJ NN	Noun Prep Det Adj Noun	NP	5	34	1
bill1	obtained	VBN	Verb	VG	1	8	1
bill1	obtained in conformance	VBN IN NN	Verb Prep Noun	VerbArg	3	23	1
bill1	obtained in conformance with this subsection	VBN IN NN IN DT NN	Verb Prep Noun Prep Det Noun	VerbArg	6	44	1
bill1	occurred within 120	VBD IN CD	Verb Prep Noun	VerbArg	3	19	1
bill1	occurred within 120 days	VBD IN CD NNS	Verb Prep Noun Noun	VerbArg	4	24	1
bill1	occurred within 120 days before the date	VBD IN CD NNS IN DT NN	Verb Prep Noun Noun Prep Det Noun	VerbArg	7	40	1
bill1	occurred within 120 days before the date of an election	VBD IN CD NNS IN DT NN IN DT NN	Verb Prep Noun Noun Prep Det Noun Prep Det Noun	VerbArg	10	55	1
bill1	occurred within 120 days before the date of an election for federal	VBD IN CD NNS IN DT NN IN DT NN IN NNP	Verb Prep Noun Noun Prep Det Noun Prep Det Noun Prep Noun	VerbArg	12	67	1
bill1	occurred within 120 days before the date of an election for federal office	VBD IN CD NNS IN DT NN IN DT NN IN NNP NN	Verb Prep Noun Noun Prep Det Noun Prep Det Noun Prep Noun Noun	VerbArg	13	74	1
bill1	occurred within 30	VBD IN CD	Verb Prep Noun	VerbArg	3	18	1
bill1	occurred within 30 days	VBD IN CD NNS	Verb Prep Noun Noun	VerbArg	4	23	1
bill1	occurred within 30 days before the date	VBD IN CD NNS IN DT NN	Verb Prep Noun Noun Prep Det Noun	VerbArg	7	39	1
bill1	occurred within 30 days before the date of an election	VBD IN CD NNS IN DT NN IN DT NN	Verb Prep Noun Noun Prep Det Noun Prep Det Noun	VerbArg	10	54	1
bill1	occurred within 30 days before the date of an election for federal	VBD IN CD NNS IN DT NN IN DT NN IN NNP	Verb Prep Noun Noun Prep Det Noun Prep Det Noun Prep Noun	VerbArg	12	66	1
bill1	occurred within 30 days before the date of an election for federal office	VBD IN CD NNS IN DT NN IN DT NN IN NNP NN	Verb Prep Noun Noun Prep Det Noun Prep Det Noun Prep Noun Noun	VerbArg	13	73	1
bill1	odd-numbered	CD	Noun	NP	1	12	1
bill1	odd-numbered year	CD NN	Noun Noun	NP	2	17	1
bill1	offender and the offense	NN CC DT NN	Noun O Det Noun	NP	4	24	1
bill1	offender resides	NN VBZ	Noun Verb	VerbArg	2	16	1
bill1	offender resides of the information	NN VBZ IN DT NN	Noun Verb Prep Det Noun	VerbArg	5	35	1
bill1	offenders age	NNS NN	Noun Noun	NP	2	13	1
bill1	offenders age and residence	NNS NN CC NN	Noun Noun O Noun	NP	4	27	1
bill1	offenders age and residence address	NNS NN CC NN NN	Noun Noun O Noun Noun	NP	5	35	1
bill1	offenders qualification	NNS NN	Noun Noun	NP	2	23	1
bill1	offenders qualification to vote	NNS NN TO VB	Noun Noun Prep Verb	VerbArg	4	31	1
bill1	offense	NN	Noun	NP	1	7	1
bill1	offenses	NNS	Noun	NP	1	8	1
bill1	office as part	NN IN NN	Noun Prep Noun	NP	3	14	1
bill1	office as part of an application	NN IN NN IN DT NN	Noun Prep Noun Prep Det Noun	NP	6	32	1
bill1	office as part of an application for a state	NN IN NN IN DT NN IN DT NN	Noun Prep Noun Prep Det Noun Prep Det Noun	NP	9	44	1
bill1	office as part of an application for a state motor	NN IN NN IN DT NN IN DT NN NN	Noun Prep Noun Prep Det Noun Prep Det Noun Noun	NP	10	50	1
bill1	office as part of an application for a state motor vehicle	NN IN NN IN DT NN IN DT NN NN NN	Noun Prep Noun Prep Det Noun Prep Det Noun Noun Noun	NP	11	58	1
bill1	office as part of an application for a state motor vehicle drivers	NN IN NN IN DT NN IN DT NN NN NN NNS	Noun Prep Noun Prep Det Noun Prep Det Noun Noun Noun Noun	NP	12	66	1
bill1	office as part of an application for a state motor vehicle drivers license	NN IN NN IN DT NN IN DT NN NN NN NNS NN	Noun Prep Noun Prep Det Noun Prep Det Noun Noun Noun Noun Noun	NP	13	74	1
bill1	office by reason	NN IN NN	Noun Prep Noun	NP	3	16	1
bill1	office by reason of the persons	NN IN NN IN DT NNS	Noun Prep Noun Prep Det Noun	NP	6	31	1
bill1	office by reason of the persons failure	NN IN NN IN DT NNS NN	Noun Prep Noun Prep Det Noun Noun	NP	7	39	1
bill1	office by reason of the persons failure to vote	NN IN NN IN DT NNS NN TO VB	Noun Prep Noun Prep Det Noun Noun Prep Verb	VerbArg	9	47	1
bill1	office described	NN VBN	Noun Verb	VerbArg	2	16	1
bill1	office described in paragraph	NN VBN IN NN	Noun Verb Prep Noun	VerbArg	4	29	1
bill1	office for the registrant	NN IN DT NN	Noun Prep Det Noun	NP	4	25	1
bill1	office for the registrant involved	NN IN DT NN VBN	Noun Prep Det Noun Verb	VerbArg	5	34	1
bill1	office for the registrant involved unless the registrant states	NN IN DT NN VBN IN DT JJ NNS	Noun Prep Det Noun Verb Prep Det Adj Noun	VerbArg	9	63	1
bill1	office for the registrant involved unless the registrant states on the form	NN IN DT NN VBN IN DT JJ NNS IN DT NN	Noun Prep Det Noun Verb Prep Det Adj Noun Prep Det Noun	VerbArg	12	75	1
bill1	office for the registrant involved unless the registrant states on the form that the change	NN IN DT NN VBN IN DT JJ NNS IN DT NN IN DT NN	Noun Prep Det Noun Verb Prep Det Adj Noun Prep Det Noun Prep Det Noun	VerbArg	15	91	1
bill1	office for the registrant involved unless the registrant states on the form that the change of address	NN IN DT NN VBN IN DT JJ NNS IN DT NN IN DT NN IN NN	Noun Prep Det Noun Verb Prep Det Adj Noun Prep Det Noun Prep Det Noun Prep Noun	VerbArg	17	102	1
bill1	office has	NN VBZ	Noun Verb	VerbArg	2	10	1
bill1	office has the meaning	NN VBZ DT NN	Noun Verb Det Noun	VerbArg	4	22	1
bill1	office in accordance	NN IN NN	Noun Prep Noun	NP	3	20	1
bill1	office in accordance with change	NN IN NN IN NN	Noun Prep Noun Prep Noun	NP	5	32	1
bill1	office in accordance with change of residence	NN IN NN IN NN IN NN	Noun Prep Noun Prep Noun Prep Noun	NP	7	45	1
bill1	office in accordance with change of residence information	NN IN NN IN NN IN NN NN	Noun Prep Noun Prep Noun Prep Noun Noun	NP	8	57	1
bill1	office in accordance with change of residence information obtained	NN IN NN IN NN IN NN NN VBN	Noun Prep Noun Prep Noun Prep Noun Noun Verb	VerbArg	9	66	1
bill1	office in accordance with change of residence information obtained in conformance	NN IN NN IN NN IN NN NN VBN IN NN	Noun Prep Noun Prep Noun Prep Noun Noun Verb Prep Noun	VerbArg	11	81	1
bill1	office in accordance with change of residence information obtained in conformance with this subsection	NN IN NN IN NN IN NN NN VBN IN NN IN DT NN	Noun Prep Noun Prep Noun Prep Noun Noun Verb Prep Noun Prep Det Noun	VerbArg	14	102	1
bill1	office of the armed	NN IN DT NNP	Noun Prep Det Noun	NP	4	19	1
bill1	office of the armed forces	NN IN DT NNP NNP	Noun Prep Det Noun Noun	NP	5	26	1
bill1	office of the armed forces of the united	NN IN DT NNP NNP IN DT NNP	Noun Prep Det Noun Noun Prep Det Noun	NP	8	40	1
bill1	office of the armed forces of the united states	NN IN DT NNP NNP IN DT NNP NNPS	Noun Prep Det Noun Noun Prep Det Noun Noun	NP	9	47	1
bill1	office of the armed forces of the united states shall be	NN IN DT NNP NNP IN DT NNP NNPS MD VB	Noun Prep Det Noun Noun Prep Det Noun Noun VerbMod Verb	VerbArg	11	56	1
bill1	office of the armed forces of the united states shall be considered	NN IN DT NNP NNP IN DT NNP NNPS MD VB VBN	Noun Prep Det Noun Noun Prep Det Noun Noun VerbMod Verb Verb	VerbArg	12	67	1
bill1	office on the ground	NN IN DT NN	Noun Prep Det Noun	NP	4	20	1
bill1	office on the ground that the registrant	NN IN DT NN IN DT NN	Noun Prep Det Noun Prep Det Noun	NP	7	40	1
bill1	office on the ground that the registrant has	NN IN DT NN IN DT NN VBZ	Noun Prep Det Noun Prep Det Noun Verb	VerbArg	8	44	1
bill1	office on the ground that the registrant has changed	NN IN DT NN IN DT NN VBZ VBN	Noun Prep Det Noun Prep Det Noun Verb Verb	VerbArg	9	52	1
bill1	office on the ground that the registrant has changed residence	NN IN DT NN IN DT NN VBZ VBN NN	Noun Prep Det Noun Prep Det Noun Verb Verb Noun	VerbArg	10	62	1
bill1	office on the ground that the registrant has changed residence unless the registrant	NN IN DT NN IN DT NN VBZ VBN NN IN DT NN	Noun Prep Det Noun Prep Det Noun Verb Verb Noun Prep Det Noun	VerbArg	13	84	1
bill1	office unless the applicant	NN IN DT NN	Noun Prep Det Noun	NP	4	27	1
bill1	office unless the applicant fails	NN IN DT NN VBZ	Noun Prep Det Noun Verb	VerbArg	5	33	1
bill1	office with regard	NN IN NN	Noun Prep Noun	NP	3	18	1
bill1	office with regard to the completion	NN IN NN TO DT NN	Noun Prep Noun Prep Det Noun	NP	6	36	1
bill1	office.sec	NNP	Noun	NP	1	10	1
bill1	officer	NN	Noun	NP	1	7	1
bill1	officer or employee	NN CC NN	Noun O Noun	NP	3	19	1
bill1	officer or employee as the chief	NN CC NN IN DT NN	Noun O Noun Prep Det Noun	NP	6	32	1
bill1	officer or employee as the chief state	NN CC NN IN DT NN NN	Noun O Noun Prep Det Noun Noun	NP	7	38	1
bill1	officer or employee as the chief state election	NN CC NN IN DT NN NN NN	Noun O Noun Prep Det Noun Noun Noun	NP	8	47	1
bill1	officer or employee as the chief state election official	NN CC NN IN DT NN NN NN NN	Noun O Noun Prep Det Noun Noun Noun Noun	NP	9	56	1
bill1	officer or employee as the chief state election official to be	NN CC NN IN DT NN NN NN NN TO VB	Noun O Noun Prep Det Noun Noun Noun Noun Prep Verb	VerbArg	11	62	1
bill1	offices not described	NNS RB VBN	Noun VerbMod Verb	VerbArg	3	21	1
bill1	offices not described in paragraph	NNS RB VBN IN NN	Noun VerbMod Verb Prep Noun	VerbArg	5	34	1
bill1	offices of city	NNS IN NN	Noun Prep Noun	NP	3	15	1
bill1	offices of city and county	NNS IN NN CC NN	Noun Prep Noun O Noun	NP	5	26	1
bill1	offices of city and county clerks	NNS IN NN CC NN NNS	Noun Prep Noun O Noun Noun	NP	6	33	1
bill1	offices of city and county clerks -lrb- including marriage license bureaus -rrb-	NNS IN NN CC NN NNS -LRB- VBG NN NN NN -RRB-	Noun Prep Noun O Noun Noun Lparen Verb Noun Noun Noun Rparen	NP	12	80	1
bill1	offices of the armed	NNS IN DT NNP	Noun Prep Det Noun	NP	4	20	1
bill1	offices of the armed forces	NNS IN DT NNP NNP	Noun Prep Det Noun Noun	NP	5	27	1
bill1	offices of the armed forces of the united	NNS IN DT NNP NNP IN DT NNP	Noun Prep Det Noun Noun Prep Det Noun	NP	8	41	1
bill1	offices of the armed forces of the united states	NNS IN DT NNP NNP IN DT NNP NNPS	Noun Prep Det Noun Noun Prep Det Noun Noun	NP	9	48	1
bill1	offices own form	NNS JJ NN	Noun Adj Noun	NP	3	16	1
bill1	offices within the state	NNS IN DT NN	Noun Prep Det Noun	NP	4	24	1
bill1	offices within the state as voter	NNS IN DT NN IN NN	Noun Prep Det Noun Prep Noun	NP	6	33	1
bill1	offices within the state as voter registration	NNS IN DT NN IN NN NN	Noun Prep Det Noun Prep Noun Noun	NP	7	46	1
bill1	offices within the state as voter registration agencies	NNS IN DT NN IN NN NN NNS	Noun Prep Det Noun Prep Noun Noun Noun	NP	8	55	1
bill1	official as provided	NN IN VBN	Noun Prep Verb	VerbArg	3	20	1
bill1	official as provided by state	NN IN VBN IN NN	Noun Prep Verb Prep Noun	VerbArg	5	29	1
bill1	official as provided by state law	NN IN VBN IN NN NN	Noun Prep Verb Prep Noun Noun	VerbArg	6	33	1
bill1	official at that polling place that the registrant	NN IN DT NN NN IN DT NN	Noun Prep Det Noun Noun Prep Det Noun	NP	8	50	1
bill1	official at that polling place that the registrant continues	NN IN DT NN NN IN DT NN VBZ	Noun Prep Det Noun Noun Prep Det Noun Verb	VerbArg	9	60	1
bill1	official certifies	JJ NNS	Adj Noun	NP	2	18	1
bill1	official certifies is	JJ NNS VBZ	Adj Noun Verb	VerbArg	3	21	1
bill1	official certifies is required	JJ NNS VBZ VBN	Adj Noun Verb Verb	VerbArg	4	30	1
bill1	official certifies is required or authorized	JJ NNS VBZ VBN CC VBN	Adj Noun Verb Verb O Verb	VerbArg	6	44	1
bill1	official certifies is required or authorized by the national	JJ NNS VBZ VBN CC VBN IN DT NNP	Adj Noun Verb Verb O Verb Prep Det Noun	VerbArg	9	60	1
bill1	official certifies is required or authorized by the national voter	JJ NNS VBZ VBN CC VBN IN DT NNP NNP	Adj Noun Verb Verb O Verb Prep Det Noun Noun	VerbArg	10	66	1
bill1	official certifies is required or authorized by the national voter registration	JJ NNS VBZ VBN CC VBN IN DT NNP NNP NNP	Adj Noun Verb Verb O Verb Prep Det Noun Noun Noun	VerbArg	11	79	1
bill1	official certifies is required or authorized by the national voter registration act	JJ NNS VBZ VBN CC VBN IN DT NNP NNP NNP NNP	Adj Noun Verb Verb O Verb Prep Det Noun Noun Noun Noun	VerbArg	12	83	1
bill1	official certifies is required or authorized by the national voter registration act of 1993	JJ NNS VBZ VBN CC VBN IN DT NNP NNP NNP NNP IN CD	Adj Noun Verb Verb O Verb Prep Det Noun Noun Noun Noun Prep Noun	VerbArg	14	91	1
bill1	official designated	NN VBN	Noun Verb	VerbArg	2	19	1
bill1	official designated under section	NN VBN IN NN	Noun Verb Prep Noun	VerbArg	4	33	1
bill1	official designated under section 10	NN VBN IN NN CD	Noun Verb Prep Noun Noun	VerbArg	5	36	1
bill1	official designated under section 10 of the state	NN VBN IN NN CD IN DT NN	Noun Verb Prep Noun Noun Prep Det Noun	VerbArg	8	49	1
bill1	official designated under section 10 of the state of the persons	NN VBN IN NN CD IN DT NN IN DT NNS	Noun Verb Prep Noun Noun Prep Det Noun Prep Det Noun	VerbArg	11	64	1
bill1	official designated under section 10 of the state of the persons residence	NN VBN IN NN CD IN DT NN IN DT NNS NN	Noun Verb Prep Noun Noun Prep Det Noun Prep Det Noun Noun	VerbArg	12	74	1
bill1	official list of eligible voters by reason	JJ NN IN JJ NNS IN NN	Adj Noun Prep Adj Noun Prep Noun	NP	7	42	1
bill1	official list of eligible voters in elections for federal office in accordance	JJ NN IN JJ NNS IN NNS IN NNP NN IN NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Noun	NP	12	78	1
bill1	official list of eligible voters in elections for federal office in accordance with change	JJ NN IN JJ NNS IN NNS IN NNP NN IN NN IN NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun	NP	14	90	1
bill1	official list of eligible voters in elections for federal office in accordance with change of residence	JJ NN IN JJ NNS IN NNS IN NNP NN IN NN IN NN IN NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun Prep Noun	NP	16	103	1
bill1	official list of eligible voters in elections for federal office in accordance with change of residence information	JJ NN IN JJ NNS IN NNS IN NNP NN IN NN IN NN IN NN NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun Prep Noun Noun	NP	17	115	1
bill1	official list of eligible voters in elections for federal office in accordance with change of residence information obtained	JJ NN IN JJ NNS IN NNS IN NNP NN IN NN IN NN IN NN NN VBN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun Prep Noun Noun Verb	VerbArg	18	124	1
bill1	official list of eligible voters in elections for federal office in accordance with change of residence information obtained in conformance	JJ NN IN JJ NNS IN NNS IN NNP NN IN NN IN NN IN NN NN VBN IN NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun Prep Noun Noun Verb Prep Noun	VerbArg	20	139	1
bill1	official list of eligible voters in elections for federal office in accordance with change of residence information obtained in conformance with this subsection	JJ NN IN JJ NNS IN NNS IN NNP NN IN NN IN NN IN NN NN VBN IN NN IN DT NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun Prep Noun Noun Verb Prep Noun Prep Det Noun	VerbArg	23	160	1
bill1	official list of eligible voters in elections for federal office on the ground	JJ NN IN JJ NNS IN NNS IN NNP NN IN DT NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Det Noun	NP	13	78	1
bill1	official list of eligible voters in elections for federal office on the ground that the registrant	JJ NN IN JJ NNS IN NNS IN NNP NN IN DT NN IN DT NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Det Noun Prep Det Noun	NP	16	98	1
bill1	official list of eligible voters in elections for federal office on the ground that the registrant has	JJ NN IN JJ NNS IN NNS IN NNP NN IN DT NN IN DT NN VBZ	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Det Noun Prep Det Noun Verb	VerbArg	17	102	1
bill1	official list of eligible voters in elections for federal office on the ground that the registrant has changed	JJ NN IN JJ NNS IN NNS IN NNP NN IN DT NN IN DT NN VBZ VBN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Det Noun Prep Det Noun Verb Verb	VerbArg	18	110	1
bill1	official list of eligible voters in elections for federal office on the ground that the registrant has changed residence	JJ NN IN JJ NNS IN NNS IN NNP NN IN DT NN IN DT NN VBZ VBN NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Det Noun Prep Det Noun Verb Verb Noun	VerbArg	19	120	1
bill1	official list of eligible voters in elections for federal office on the ground that the registrant has changed residence unless the registrant	JJ NN IN JJ NNS IN NNS IN NNP NN IN DT NN IN DT NN VBZ VBN NN IN DT NN	Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Det Noun Prep Det Noun Verb Verb Noun Prep Det Noun	VerbArg	22	142	1
bill1	official list of voters	JJ NN IN NNS	Adj Noun Prep Noun	NP	4	23	1
bill1	official list of voters registered	JJ NN IN NNS VBN	Adj Noun Prep Noun Verb	VerbArg	5	34	1
bill1	official lists of eligible voters by reason	NN NNS IN JJ NNS IN NN	Noun Noun Prep Adj Noun Prep Noun	NP	7	43	1
bill1	official lists of voters	JJ NNS IN NNS	Adj Noun Prep Noun	NP	4	24	1
bill1	official lists of voters on a basis	JJ NNS IN NNS IN DT NN	Adj Noun Prep Noun Prep Det Noun	NP	7	35	1
bill1	official lists of voters on a basis described	JJ NNS IN NNS IN DT NN VBN	Adj Noun Prep Noun Prep Det Noun Verb	VerbArg	8	45	1
bill1	official lists of voters on a basis described in paragraph	JJ NNS IN NNS IN DT NN VBN IN NN	Adj Noun Prep Noun Prep Det Noun Verb Prep Noun	VerbArg	10	58	1
bill1	official of a state or other state	NN IN DT NN CC JJ NNP	Noun Prep Det Noun O Adj Noun	NP	7	34	1
bill1	official of a state or other state official	NN IN DT NN CC JJ NNP NN	Noun Prep Det Noun O Adj Noun Noun	NP	8	43	1
bill1	official of a state or other state official with responsibility	NN IN DT NN CC JJ NNP NN IN NN	Noun Prep Det Noun O Adj Noun Noun Prep Noun	NP	10	63	1
bill1	official of a state or other state official with responsibility for determining	NN IN DT NN CC JJ NNP NN IN NN IN VBG	Noun Prep Det Noun O Adj Noun Noun Prep Noun Prep Verb	VerbArg	12	79	1
bill1	official of a state or other state official with responsibility for determining the effect	NN IN DT NN CC JJ NNP NN IN NN IN VBG DT NN	Noun Prep Det Noun O Adj Noun Noun Prep Noun Prep Verb Det Noun	VerbArg	14	90	1
bill1	official of a state or other state official with responsibility for determining the effect that a conviction	NN IN DT NN CC JJ NNP NN IN NN IN VBG DT NN IN DT NN	Noun Prep Det Noun O Adj Noun Noun Prep Noun Prep Verb Det Noun Prep Det Noun	VerbArg	17	108	1
bill1	official of a state shall make	NN IN DT NN MD VB	Noun Prep Det Noun VerbMod Verb	VerbArg	6	30	1
bill1	official of a state shall make the forms	NN IN DT NN MD VB DT NNS	Noun Prep Det Noun VerbMod Verb Det Noun	VerbArg	8	40	1
bill1	official of the state involved	NN IN DT NN VBN	Noun Prep Det Noun Verb	VerbArg	5	30	1
bill1	official of the state under paragraph	NN IN DT NN IN NN	Noun Prep Det Noun Prep Noun	NP	6	37	1
bill1	official of the state under paragraph -lrb- 1 -rrb-	NN IN DT NN IN NN -LRB- CD -RRB-	Noun Prep Det Noun Prep Noun Lparen Noun Rparen	NP	9	51	1
bill1	official of the state under paragraph -lrb- 1 -rrb- before bringing	NN IN DT NN IN NN -LRB- CD -RRB- IN VBG	Noun Prep Det Noun Prep Noun Lparen Noun Rparen Prep Verb	VerbArg	11	67	1
bill1	official of the state under paragraph -lrb- 1 -rrb- before bringing a civil action	NN IN DT NN IN NN -LRB- CD -RRB- IN VBG DT JJ NN	Noun Prep Det Noun Prep Noun Lparen Noun Rparen Prep Verb Det Adj Noun	VerbArg	14	82	1
bill1	official of the state under paragraph -lrb- 1 -rrb- before bringing a civil action under paragraph	NN IN DT NN IN NN -LRB- CD -RRB- IN VBG DT JJ NN IN NN	Noun Prep Det Noun Prep Noun Lparen Noun Rparen Prep Verb Det Adj Noun Prep Noun	VerbArg	16	98	1
bill1	official of the state under paragraph -lrb- 1 -rrb- before bringing a civil action under paragraph -lrb- 2 -rrb-	NN IN DT NN IN NN -LRB- CD -RRB- IN VBG DT JJ NN IN NN -LRB- CD -RRB-	Noun Prep Det Noun Prep Noun Lparen Noun Rparen Prep Verb Det Adj Noun Prep Noun Lparen Noun Rparen	VerbArg	19	112	1
bill1	official shall notify	NN MD VB	Noun VerbMod Verb	VerbArg	3	21	1
bill1	official shall notify the voter	NN MD VB DT NN	Noun VerbMod Verb Det Noun	VerbArg	5	31	1
bill1	official shall notify the voter registration	NN MD VB DT NN NN	Noun VerbMod Verb Det Noun Noun	VerbArg	6	44	1
bill1	official shall notify the voter registration officials	NN MD VB DT NN NN NNS	Noun VerbMod Verb Det Noun Noun Noun	VerbArg	7	54	1
bill1	official shall notify the voter registration officials of the local jurisdiction	NN MD VB DT NN NN NNS IN DT JJ NN	Noun VerbMod Verb Det Noun Noun Noun Prep Det Adj Noun	VerbArg	11	80	1
bill1	official to assess	NN TO VB	Noun Prep Verb	VerbArg	3	18	1
bill1	official to assess the eligibility	NN TO VB DT NN	Noun Prep Verb Det Noun	VerbArg	5	34	1
bill1	official to assess the eligibility of the applicant	NN TO VB DT NN IN DT NN	Noun Prep Verb Det Noun Prep Det Noun	VerbArg	8	51	1
bill1	official to be	NN TO VB	Noun Prep Verb	VerbArg	3	14	1
bill1	official to send	NN TO VB	Noun Prep Verb	VerbArg	3	16	1
bill1	official to send notice	NN TO VB NN	Noun Prep Verb Noun	VerbArg	4	23	1
bill1	official to send notice to each applicant	NN TO VB NN TO DT NN	Noun Prep Verb Noun Prep Det Noun	VerbArg	7	41	1
bill1	official to send notice to each applicant of the disposition	NN TO VB NN TO DT NN IN DT NN	Noun Prep Verb Noun Prep Det Noun Prep Det Noun	VerbArg	10	60	1
bill1	official to send notice to each applicant of the disposition of the application	NN TO VB NN TO DT NN IN DT NN IN DT NN	Noun Prep Verb Noun Prep Det Noun Prep Det Noun Prep Det Noun	VerbArg	13	79	1
bill1	official with responsibility	NN IN NN	Noun Prep Noun	NP	3	28	1
bill1	official with responsibility for determining	NN IN NN IN VBG	Noun Prep Noun Prep Verb	VerbArg	5	44	1
bill1	official with responsibility for determining the effect	NN IN NN IN VBG DT NN	Noun Prep Noun Prep Verb Det Noun	VerbArg	7	55	1
bill1	official with responsibility for determining the effect that a conviction	NN IN NN IN VBG DT NN IN DT NN	Noun Prep Noun Prep Verb Det Noun Prep Det Noun	VerbArg	10	73	1
bill1	officials of the local jurisdiction	NNS IN DT JJ NN	Noun Prep Det Adj Noun	NP	5	35	1
bill1	officials to assess	NNS TO VB	Noun Prep Verb	VerbArg	3	19	1
bill1	officials to assess the eligibility	NNS TO VB DT NN	Noun Prep Verb Det Noun	VerbArg	5	35	1
bill1	officials to assess the eligibility of the applicant	NNS TO VB DT NN IN DT NN	Noun Prep Verb Det Noun Prep Det Noun	VerbArg	8	52	1
bill1	one hundred	CD NNP	Noun Noun	NP	2	11	1
bill1	one hundred third	CD NNP NNP	Noun Noun Noun	NP	3	17	1
bill1	one hundred third congress	CD NNP NNP NNP	Noun Noun Noun Noun	NP	4	26	1
bill1	one hundred third congress of the united	CD NNP NNP NNP IN DT NNP	Noun Noun Noun Noun Prep Det Noun	NP	7	40	1
bill1	one hundred third congress of the united states	CD NNP NNP NNP IN DT NNP NNPS	Noun Noun Noun Noun Prep Det Noun Noun	NP	8	47	1
bill1	one hundred third congress of the united states of america	CD NNP NNP NNP IN DT NNP NNPS IN NNP	Noun Noun Noun Noun Prep Det Noun Noun Prep Noun	NP	10	58	1
bill1	one hundred third congress of the united states of america at the first	CD NNP NNP NNP IN DT NNP NNPS IN NNP IN DT NNP	Noun Noun Noun Noun Prep Det Noun Noun Prep Noun Prep Det Noun	NP	13	71	1
bill1	one hundred third congress of the united states of america at the first session	CD NNP NNP NNP IN DT NNP NNPS IN NNP IN DT NNP NNP	Noun Noun Noun Noun Prep Det Noun Noun Prep Noun Prep Det Noun Noun	NP	14	79	1
bill1	one hundred third congress of the united states of america at the first session begun	CD NNP NNP NNP IN DT NNP NNPS IN NNP IN DT NNP NNP NNP	Noun Noun Noun Noun Prep Det Noun Noun Prep Noun Prep Det Noun Noun Noun	NP	15	85	1
bill1	one municipality	CD NN	Noun Noun	NP	2	16	1
bill1	one municipality or other unit	CD NN CC JJ NN	Noun Noun O Adj Noun	NP	5	30	1
bill1	one municipality or other unit of government	CD NN CC JJ NN IN NN	Noun Noun O Adj Noun Prep Noun	NP	7	44	1
bill1	one municipality or other unit of government by an office	CD NN CC JJ NN IN NN IN DT NN	Noun Noun O Adj Noun Prep Noun Prep Det Noun	NP	10	57	1
bill1	one polling	CD NN	Noun Noun	NP	2	11	1
bill1	one polling place	CD NN NN	Noun Noun Noun	NP	3	17	1
bill1	one polling place to an address	CD NN NN TO DT NN	Noun Noun Noun Prep Det Noun	NP	6	31	1
bill1	one polling place to an address in an area	CD NN NN TO DT NN IN DT NN	Noun Noun Noun Prep Det Noun Prep Det Noun	NP	9	42	1
bill1	one polling place to an address in an area covered	CD NN NN TO DT NN IN DT NN VBN	Noun Noun Noun Prep Det Noun Prep Det Noun Verb	VerbArg	10	50	1
bill1	one polling place to an address in an area covered by a second polling	CD NN NN TO DT NN IN DT NN VBN IN DT JJ NN	Noun Noun Noun Prep Det Noun Prep Det Noun Verb Prep Det Adj Noun	VerbArg	14	70	1
bill1	one polling place to an address in an area covered by a second polling place	CD NN NN TO DT NN IN DT NN VBN IN DT JJ NN NN	Noun Noun Noun Prep Det Noun Prep Det Noun Verb Prep Det Adj Noun Noun	VerbArg	15	76	1
